"","trait.name","T","trait","system_ID","mosquito_species","pathogen","lead_author","year","final.trait","transform","trait.from"
"746","bc",32,0.6,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"747","bc",32,0.6,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"748","bc",32,0.8,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"749","bc",32,1,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"750","bc",32,0.75,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"751","bc",32,1,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"752","bc",32,0.825,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"753","bc",32,0.8,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"754","bc",18,0.86,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"755","bc",25,1,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"756","bc",32,0.75,"Other spp. / other togavirus","Other spp.","other togavirus","Shocket","2018","bc","Identity","bc"
"757","pLA",18,0.045,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"758","pLA",24.5,0.84,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"759","pLA",28.5,0.92,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"760","pLA",35,0.965,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"761","MDR",18,0.0333333333333333,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"762","MDR",24.5,0.0869565217391304,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"763","MDR",28.5,0.108108108108108,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"764","MDR",35,0.166666666666667,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"765","pLA",10,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"766","pLA",15,0.05,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"767","pLA",20,0.59,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"768","pLA",25,0.65,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"769","pLA",30,0.56,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"770","pLA",35,0.25,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"771","pLA",40,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"772","pRH",20,0.893,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"773","pRH",25,0.884,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"774","pRH",30,0.681,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"775","MDR",10,0.001,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"776","MDR",15,0.027027027027027,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"777","MDR",20,0.0594530321046373,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"778","MDR",25,0.0741839762611276,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"779","MDR",30,0.108108108108108,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"780","MDR",35,0.116686114352392,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"781","MDR",40,0.001,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"782","lf",10,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","lf","Identity","1/mu"
"783","lf",20,23.4,"Culex spp. / none","Culex spp.","none","Shocket","2018","lf","Identity","1/mu"
"784","lf",25,25.3,"Culex spp. / none","Culex spp.","none","Shocket","2018","lf","Identity","1/mu"
"785","lf",30,14.7,"Culex spp. / none","Culex spp.","none","Shocket","2018","lf","Identity","1/mu"
"786","lf",40,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","lf","Identity","1/mu"
"787","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"788","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"789","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"790","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"791","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"792","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"793","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"794","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"795","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"796","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"797","EFD",20,1,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"798","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"799","EFD",20,1.4,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"800","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"801","EFD",20,3.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"802","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"803","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"804","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"805","EFD",20,2,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"806","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"807","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"808","EFD",20,8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"809","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"810","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"811","EFD",20,3.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"812","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"813","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"814","EFD",20,13.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"815","EFD",20,8.4,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"816","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"817","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"818","EFD",20,22,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"819","EFD",20,25.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"820","EFD",20,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"821","EFD",25,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"822","EFD",25,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"823","EFD",25,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"824","EFD",25,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"825","EFD",25,0.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"826","EFD",25,0.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"827","EFD",25,3.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"828","EFD",25,0.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"829","EFD",25,1.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"830","EFD",25,6.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"831","EFD",25,3.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"832","EFD",25,5.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"833","EFD",25,1.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"834","EFD",25,0.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"835","EFD",25,1.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"836","EFD",25,0.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"837","EFD",25,2.5,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"838","EFD",25,4.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"839","EFD",25,6.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"840","EFD",25,8.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"841","EFD",25,15.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"842","EFD",25,13.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"843","EFD",25,13.9,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"844","EFD",25,14,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"845","EFD",25,11,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"846","EFD",25,5,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"847","EFD",25,8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"848","EFD",25,7,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"849","EFD",25,2.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"850","EFD",25,8.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"851","EFD",25,22,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"852","EFD",25,70,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"853","EFD",25,9.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"854","EFD",25,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"855","EFD",30,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"856","EFD",30,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"857","EFD",30,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"858","EFD",30,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"859","EFD",30,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"860","EFD",30,0.34,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"861","EFD",30,0.68,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"862","EFD",30,1.86,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"863","EFD",30,1.49,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"864","EFD",30,1.12,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"865","EFD",30,1.16,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"866","EFD",30,0.02,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"867","EFD",30,1.38,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"868","EFD",30,3.42,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"869","EFD",30,3.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"870","EFD",30,3.68,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"871","EFD",30,2.99,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"872","EFD",30,2.3,"Culex spp. / none","Culex spp.","none","Shocket","2018","EFD","Identity","EFD"
"873","pRH",15,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"874","pRH",20,0.575,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"875","pRH",25,0.85,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"876","pRH",30,0.825,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"877","pRH",35,0.45,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"878","pRH",40,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a","Multiply_nLR_pLA","pRH"
"879","nLR",15,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"880","nLR",20,139.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"881","nLR",25,258.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"882","nLR",30,260.8,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"883","nLR",35,102.6,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"884","nLR",40,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","nLR",NA,"nLR"
"885","pLA",15,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"886","pLA",20,0.325,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"887","pLA",25,0.835,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"888","pLA",30,0.79,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"889","pLA",35,0.49,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"890","pLA",40,0,"Culex spp. / none","Culex spp.","none","Shocket","2018","e2a",NA,"pLA"
"891","MDR",15,0.001,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"892","MDR",20,0.0395256916996047,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"893","MDR",25,0.0598802395209581,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"894","MDR",30,0.0925925925925926,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"895","MDR",35,0.140845070422535,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"896","MDR",40,0.001,"Culex spp. / none","Culex spp.","none","Shocket","2018","MDR","Inverse","1/MDR"
"897","a",18.5,0.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"898","a",18.5,0.142857142857143,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"899","a",21,0.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"900","a",21,0.166666666666667,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"901","a",23.5,0.25,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"902","a",23.5,0.166666666666667,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"903","a",24.5,0.25,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"904","a",24.5,0.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"905","a",23.5,0.25,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"906","a",23.5,0.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"907","a",21.5,0.25,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"908","a",21.5,0.166666666666667,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"909","a",19,0.2,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"910","a",19,0.142857142857143,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"911","a",14,0.142857142857143,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"912","a",14,0.0833333333333333,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"913","a",40,0.001,"Culex spp. / none","Culex spp.","none","Shocket","2018","a","Inverse","GCD"
"914","PDR",20,0.1,"Culex spp. / other flavivirus","Culex spp.","other flavivirus","Shocket","2018","PDR","Inverse","EIP"
"915","PDR",20,0.0714285714285714,"Culex spp. / other flavivirus","Culex spp.","other flavivirus","Shocket","2018","PDR","Inverse","EIP"
"916","PDR",27,0.1,"Culex spp. / other flavivirus","Culex spp.","other flavivirus","Shocket","2018","PDR","Inverse","EIP"
